fund_id,fund_key,NAV,NAV_1,NAV_3,NAV_5,NAV_10
532-1,D6251EAA3A193B52C0A801E1,7.4232,8.0404,7.3406,6.8613,6.7677
6118-1,2B942F923B276A3BC0A80119,7.1881,8.0398,3.6331,3.2399,4.0046
4865-3,E54849FD3A0206DFC0A80118,10.2208,8.0382,6.4816,6.6083,7.0221
1675-1,7FB0021D45A6CC96C0A80132,7.9858,8.0371,10.4354,8.778,0
1825-4,88531F8247D9C7B0C0A80134,7.9554,8.0356,8.198,8.3638,0
622-2,7C12521840485DBCC0A80134,6.6102,8.0344,12.8206,19.434,18.0923
4686-10,AAE5276741AD68CAC0A80133,7.9542,8.0344,8.1967,8.3625,9.2774
436-12,D02A13B4444EA8C0C0A80133,6.6528,8.0331,8.7759,11.0393,0
5385-1,266329063EFCC321C0A8013D,7.9507,8.0308,8.1931,8.3588,8.7876
331-3,6E042CDC39DCC258C0A80118,7.9504,8.0305,8.1928,8.3586,9.2321
5501-15,E7B8505245D87097C0A80133,7.9466,8.0267,8.1888,8.3545,0
5198-10,BD49712D3D4AABA4C0A801E2,7.0595,8.0266,8.0112,7.7627,30.3629
5432-6,24444F6A476FE895C0A80132,6.9821,8.0252,5.6821,8.4566,0
5432-3,C294043C4769A726C0A80134,6.9782,8.0249,6.4,5.3495,0
470-5,AF6915B54001F504C0A80132,7.9443,8.0243,8.2152,8.3874,8.8111
5824-21,B110632C45C9F68FC0A80132,7.477,8.0177,8.3587,9.1297,0
2095-1,C79B3E234AA19221C0A80132,8.4661,8.0138,11.4709,11.1449,0
4090-1,DC6F2B6D397F1E20C0A80118,9.0213,8.01,6.3352,5.7477,5.6333
2328-3,362028434EA84C79C0A80134,8.7649,8.0079,8.7586,0,0
1300-9,A8152BEE3D6A7A1FC0A80119,6.7362,8.0075,9.6873,15.6136,14.013
1446-8,0368021D425E906FC0A80133,6.8354,8.0075,11.6848,22.6809,15.2537
5392-4,39936AD83F61933EC0A80134,7.1604,8.0065,6.4122,7.4827,11.7177
144-4,647706E03988461BC0A80118,8.3847,8.0022,7.0661,6.6812,5.6697
1825-3,D42040AE47B49C7CC0A80132,7.9178,7.9976,8.1592,8.3242,0
7511-2,785922E643035EB1C0A80133,7.1128,7.9974,7.0992,6.8584,10.6011
920-1,902703163B5DCAD7C0A80119,7.5637,7.9936,7.6518,7.1422,10.993
5824-34,6B3F13AA46053C21C0A80135,7.3427,7.9912,8.7875,10.295,0
5484-2,73BA37F3472B77ADC0A80135,7.2236,7.9875,4.5719,3.3237,0
6201-3,603130CF43DB2C07C0A80134,7.4699,7.9873,6.1279,6.0324,10.1272
580-1,A1933B7D3F7A0680C0A80132,7.641,7.986,8.4511,14.5119,10.6399
5116-1,B77723A739D7A3E8C0A80119,7.9047,7.9844,8.2362,9.4277,4.1285
5848-2,C6CB560239E71954C0A80119,7.1702,7.983,4.0602,5.0545,5.0521
581-2,8313700C41A49D48C0A80133,7.8981,7.9777,8.1389,8.3035,12.8576
8326-2,C6376F4648A9A9ADC0A80135,7.4497,7.9759,9.2335,10.3183,0
6147-3,81543F99485F8D1EC0A80134,8.044,7.97,8.5281,9.8484,0
5464-8,48C837E447447A9AC0A80134,8.0632,7.9678,8.0562,8.626,0
5795-2,D1316DF6439D8F9FC0A80133,7.3521,7.9651,6.6574,7.204,9.7329
8038-3,5CE8416E46379605C0A80132,7.8734,7.9646,8.024,8.1163,0
440-13,CDE835AA465A1FC9C0A80133,8.0352,7.9633,7.2635,7.098,0
8026-1,F4DC5D4539CA4459C0A801E1,8.2835,7.9621,5.0447,3.8217,6.7154
1303-1,CCB41ED63D6A891EC0A801E0,8.093,7.9565,7.2137,8.1537,16.9377
6136-3,C0FE69ED3A6F7E92C0A80119,8.5803,7.9563,3.2539,4.0412,7.4202
6143-6,A0DA0E7D434167DBC0A80132,6.3684,7.9527,8.1123,9.032,8.4725
5458-3,C84F3E0248E532CEC0A80134,7.8732,7.9525,8.1132,8.7612,0
5735-1,CEC55FF43A2C62B9C0A801E1,8.3998,7.9521,6.2114,5.5468,8.9482
1179-5,EC372C8E3CC2FAD9C0A801E1,7.8716,7.9509,8.1115,8.2811,11.2308
723-8,6C884CE240429F86C0A80133,7.5157,7.9492,7.8336,8.572,9.0541
1374-1,B82B6279438CBF5DC0A80133,7.6417,7.9486,6.8469,10.2332,10.1599
273-28,EFCA4E4741E618ACC0A80133,7.8628,7.9482,8.1861,10.1945,10.2002
1341-17,302C629845297B6DC0A80134,8.3124,7.9476,12.6707,17.6146,0
6110-2,1B3574763A8E2B8BC0A801E1,7.4479,7.946,5.7691,6.1239,4.8186
367-5,052E3AEB39DDE9C2C0A80119,6.514,7.9437,3.2591,2.6472,2.7562
7176-3,8BA10D1746ADF062C0A80134,7.9047,7.9435,8.4028,9.2683,0
1496-5,F060038846BB2691C0A80135,7.8209,7.9434,9.4117,10.2002,0
1877-3,C49F56B548501922C0A80132,5.9589,7.9425,9.3881,14.6211,0
261-13,848135C93BC4F499C0A80119,6.8855,7.9408,6.7956,9.1024,12.885
3641-4,81CF309853B35A4EC0A86F98,8.5874,7.9403,0,0,0
1090-9,E17270E43C13D27DC0A801E0,7.7535,7.9402,7.6001,8.1519,12.8221
2407-1,CD7355894EF1A35AC0A80135,7.3733,7.9387,12.3654,0,0
5529-1,82BD13B9478A6D1AC0A80132,8.1274,7.9347,7.5796,6.3522,0
2233-2,386202AB4D14B0ABC0A80133,7.8542,7.9334,8.0936,10.6745,0
5992-2,CEED1E0F39E186DAC0A80119,5.0314,7.9226,1.7595,2.9193,45.8799
1773-25,305F6A2B4A8A06AEC0A80134,7.662,7.9212,19.0403,13.7006,0
275-3,18BF24A944498C51C0A80132,6.9587,7.9187,5.8718,7.3869,0
1919-2,B9B8711E4846E762C0A80135,7.8387,7.9177,8.0776,8.325,0
6065-3,8A82416247C06F1AC0A80133,7.493,7.9131,5.3689,5.4342,0
5339-1,F7B46C6539A31DC5C0A801E1,7.8731,7.907,5.5745,2.0638,1.9043
5474-4,E27D64943E83525DC0A80132,5.0792,7.9049,4.2914,3.7264,15.4539
4090-2,5FFF66B739804310C0A80118,7.7309,7.9022,6.5782,6.5355,6.7358
6039-10,FF3A439245675446C0A80135,7.8228,7.9016,8.0613,8.2243,0
749-1,57196B4941DC6AE7C0A80132,6.8962,7.9004,8.4015,9.8028,10.1883
1235-14,CBA7033B4B66273CC0A80133,6.5155,7.8952,8.2118,10.3232,0
6115-4,4758055B45E4E6E1C0A80132,7.286,7.8938,9.3932,10.5022,0
5408-3,FA4E430E3A1DE1F7C0A801E1,7.8134,7.8922,8.0516,8.2145,8.6359
1609-3,748C049D45D64474C0A80133,7.774,7.8918,7.4833,7.704,0
1644-1,67DE03CC45584146C0A80135,9.1567,7.8889,5.2588,3.3572,0
4554-1,BBBB6F013977A40DC0A801E1,7.9855,7.8839,4.9818,4.4629,4.3057
5432-4,D15F19E7476A0521C0A80135,5.4514,7.8838,7.836,9.0592,0
7430-3,5B844CE63A1570A4C0A80119,8.267,7.8838,7.1568,7.9844,7.3091
6089-3,7ACD50E746BB10FBC0A80132,6.5875,7.8833,3.777,4.74,0
3602-1,DE0165BD53A40711C0A86F98,8.4848,7.8825,0,0,0
440-5,22BA666341F47AD1C0A80133,8.5819,7.8817,9.1167,11.1835,12.4658
7136-1,4ADE2AD639C4C6BAC0A801E1,7.6642,7.8793,5.7949,5.4889,7.756
7604-12,D5BB04963EA5E380C0A80134,5.9784,7.8769,13.4953,21.6082,21.159
5336-5,3B2C36CB42053115C0A80133,5.6277,7.8768,9.0573,10.5794,7.2237
8354-4,096F032241EC7D7BC0A80134,7.7977,7.8763,8.0354,8.1979,9.7174
6089-6,E9BA6E88479BA412C0A80132,5.2254,7.8752,4.3964,3.2145,0
8130-1,A7453A5B40928DE1C0A80134,5.1278,7.8749,3.9368,4.9736,11.9288
5817-1,9963517F3A993418C0A80119,8.7588,7.8743,6.7265,6.4697,5.6742
45-1,D60933853963F7BFC0A801E0,8.0076,7.8729,5.6151,4.7033,5.4997
485-1,A66D4954427D8470C0A80133,8.2984,7.8704,7.6589,8.2617,10.4266
346-11,14BF64134FBA1DA1C0A80135,7.6649,7.8664,8.9059,0,0
7014-2,E517156A397D366FC0A80119,7.8402,7.8655,7.3892,8.3832,10.7708
2308-1,398E01044DC17D23C0A80132,7.6393,7.8631,9.9037,0,0
2314-4,0EF971EB52CED88FC0A86F98,7.6657,7.8629,0,0,0
4064-4,56495D713FF0669FC0A80132,7.8376,7.8594,8.8446,14.9241,11.7002
1727-3,CFDF416946378002C0A80132,5.8744,7.8584,8.9053,8.9034,0
1619-20,7D3568A346DB289DC0A80133,7.4576,7.8521,8.0295,7.7738,0
7194-1,AC3C456E3996B4A7C0A801E0,6.7072,7.8495,4.92,5.0317,3.7676
4101-1,111011673F8A26C6C0A80132,7.7737,7.8481,8.3304,9.5559,10.2369
1811-1,C30F591847029828C0A80132,7.7695,7.8478,7.9303,8.2227,0
321-16,C3E446F142D48D01C0A80134,7.5073,7.8328,7.9831,8.3347,9.9285
5814-3,0F8C1A483A0AA1CBC0A80118,7.5549,7.8324,5.5497,4.1398,4.4699
1657-11,41BD10DA51F29246C0A80132,7.2972,7.8314,0,0,0
7619-13,28E5044146C4A969C0A80135,6.7502,7.8292,16.1293,15.9721,0
8354-8,DE862BBB4994529BC0A80135,7.7086,7.8276,8.5109,9.48,0
1173-1,AEC91F203C5AA934C0A801E0,7.2363,7.8247,8.6248,8.9492,9.1151
6245-11,E123687E46EA2D00C0A80133,7.9194,7.8235,7.2399,6.3176,0
7191-8,9E4330C53990A600C0A80118,7.1127,7.8155,6.9124,6.8115,7.3408
7683-7,85FD029C43DF8426C0A80134,6.818,7.8149,6.9091,9.712,9.6868
6175-2,E5885399401348FDC0A80133,7.8246,7.8098,15.0627,24.0152,14.9609
6940-2,6FC1635F42DEA5C1C0A80134,7.8038,7.8085,8.9993,14.0378,12.6297
6174-1,27046BAB3A216636C0A80118,5.8224,7.8084,3.9879,3.4291,4.2774
7775-5,043F4D5C43F8F942C0A80132,6.973,7.8055,5.7338,6.8258,10.306
1271-1,ED2F1F8E3D335B5AC0A80118,7.3882,7.805,5.3669,11.8886,22.125
3714-7,EDE7429453CE6803C0A86F98,7.0258,7.7962,0,0,0
4324-1,698574D5397A9EFBC0A801E1,7.196,7.7933,5.6482,5.9451,3.0318
6206-8,C09D4CB54C4A6FCFC0A80135,6.3565,7.7897,8.0732,11.0459,0
5282-5,B21208DD44D7084BC0A80132,6.979,7.7881,7.297,9.0658,0
443-4,E0B302133A004E4FC0A801E1,7.7099,7.7876,7.9449,8.1057,5.1958
2330-12,2F634B4E4E41399EC0A80134,6.3498,7.7871,14.3854,0,0
5342-8,9EF46B7243C01DF5C0A80134,7.6803,7.7851,8.4557,8.6948,10.2812
1393-6,F9A302E943A82E54C0A80133,7.6137,7.7776,8.2724,10.4643,10.8588
2314-3,F14908F14DD15F85C0A80133,6.8736,7.7741,6.8717,0,0
4067-9,C77D2BFD3A27E69AC0A80119,7.9028,7.7695,6.3959,6.7612,4.3781
4810-2,CD8961C2397F7ABBC0A80118,7.1216,7.7692,6.634,5.9417,8.199
5624-1,469769AA42D1048CC0A80132,8.3741,7.7651,7.5262,9.1762,14.7884
4799-7,A79D27FC3C02C0C9C0A801E0,7.8253,7.7625,7.6819,7.9141,9.629
7362-6,C1F945A33C0CB90BC0A80119,7.8334,7.7602,7.1318,6.8623,6.3897
5926-3,AE4858403A588869C0A80119,7.4978,7.7564,6.3751,5.7753,7.2341
7518-7,00E703A443E18F35C0A80133,4.9878,7.7552,6.7484,7.9274,10.3159
5311-8,C15C4729397F4A61C0A80118,7.6773,7.7547,7.5345,7.5594,3.6376
814-2,4BE103BA3AF6E466C0A801E0,6.2415,7.7537,10.0738,8.594,12.6657
513-3,60F564503A4AA20EC0A801E1,6.0845,7.7534,7.4634,9.3267,10.1283
69-1,89070368405751A3C0A80133,6.767,7.7533,7.5059,7.8494,10.3269
112-9,685100FD45C7BE39C0A80133,6.5438,7.7525,7.3822,9.7784,0
1475-19,39696F3A4E636CF5C0A80135,7.1106,7.7492,9.3343,0,0
1235-1,96F056153F8B6586C0A80132,5.7611,7.7468,5.1164,4.5356,10.8844
5580-1,68DA73AF39C6A0BBC0A801E1,7.5684,7.7458,5.3114,2.8443,4.0686
159-2,BF82049E3F343DC5C0A80133,8.063,7.7416,12.4119,19.9567,14.2085
5618-8,6ED2049D3A34DB79C0A80118,8.5132,7.7384,6.84,7.0301,11.0583
7758-6,DEEF22C7407FD875FFFFFFFF,7.6213,7.7351,12.9674,19.6174,13.8552
7619-7,91CF5ED545E77A94C0A80133,5.9458,7.7332,7.0668,8.5051,0
5280-2,3FB24194397A4D6CC0A801E1,7.4951,7.7326,6.8644,7.2021,7.8472
4750-10,70A12A7039E61279C0A80119,8.5161,7.7303,5.862,4.131,5.5359
1240-6,6AFF029E45B788CCC0A80133,6.8833,7.7241,6.3002,7.2097,0
5246-2,887306DF39D6B31BC0A80118,6.2835,7.7227,5.6211,4.5564,5.4032
5705-13,7F0F021143FBB1BEC0A80133,7.3132,7.7225,7.9832,17.2257,10.8169
1933-1,59E1582248448E84C0A80133,7.395,7.722,9.8696,9.5257,0
1027-3,6A2719D73EC65444C0A80133,6.8096,7.7219,11.9979,14.4546,14.0633
7191-4,CAA80A8739787160C0A801E0,7.7708,7.7188,5.8455,5.9106,6.273
5289-2,9F8B3CCF397CE3F3C0A80118,7.3184,7.7149,5.1278,2.9463,4.3204
1441-31,58F503D251B2D137C0A80132,6.4949,7.7134,0,0,0
966-17,2F6D503C441C7BDBC0A80132,7.6363,7.7133,7.8835,7.7033,9.9964
5824-33,25F535C345FA66DFC0A80133,7.476,7.709,5.7926,4.6777,0
475-1,6BF8733D3A03AD78C0A801E0,6.6571,7.7062,5.1927,4.883,6.1243
3559-1,6BC835C953924FAEC0A86F98,5.8966,7.7038,0,0,0
739-3,F4CA21005335C43CC0A86F99,6.3026,7.6997,0,0,0
976-2,BA9E73403B69241BC0A801E1,6.5437,7.6991,6.149,6.3675,6.1173
4581-3,AB8A6C1D46EAE276C0A80132,7.6391,7.6987,7.7409,7.6957,0
4797-5,4D995E7E3A19A0A2C0A801E1,7.4802,7.6981,7.1181,6.7199,6.8974
184-3,DAB602B0465DA9E5C0A80134,7.4642,7.6888,7.7106,7.8188,0
7654-1,E41B41C63A01C21AC0A80118,7.9484,7.6859,5.777,5.1922,5.6756
5290-1,F5031364406A464DFFFFFFFF,7.7698,7.6855,6.2407,2.7689,12.1424
195-19,EAB52A9E40F3ED6EC0A80134,7.2347,7.6839,7.1872,7.4379,10.9399
3641-10,9474309853B35D0CC0A86F98,6.9154,7.6836,0,0,0
3642-8,CC25309853B35E55C0A86F98,6.9118,7.6811,0,0,0
1245-3,BA7E03024F06A057C0A80133,6.5342,7.6794,8.6461,0,0
6133-8,3536012848CF5013C0A80132,7.6022,7.6788,7.8339,8.1603,0
4482-1,DBEB654A44D52636C0A80134,7.171,7.6784,7.7989,8.8756,0
7165-3,4156034D39C3BE19C0A801E0,7.6013,7.6781,7.822,7.9821,8.3886
5321-1,275064163A192762C0A801E0,7.5968,7.675,7.8322,7.8344,8.3934
4425-2,F53A45C044096C7BC0A80132,7.1241,7.6716,6.6242,6.5379,9.9905
3242-1,D1D331AC531A63BDC0A86F99,8.0671,7.6699,0,0,0
2314-5,E3C863B852E964CCC0A86F9C,6.8938,7.6693,0,0,0
686-2,60183E633A661531C0A801E1,7.9736,7.6678,9.089,11.9906,15.306
5637-1,8356187D39DAE1F2C0A80118,7.5838,7.666,6.5779,6.4657,7.6724
4680-4,C72619924468ABB7C0A80132,6.7697,7.6654,6.8702,8.2502,0
103-4,8006121D48BDFE0BC0A80134,6.9882,7.6641,10.7014,14.5799,0
1036-2,EFD939CA4283DDF9C0A80133,7.1123,7.6638,7.1927,7.9686,11.0598
3822-3,D4AF5AA75450405CC0A86F98,4.4279,7.6573,0,0,0
2282-2,B84759484D7103C0C0A80133,7.4489,7.6572,8.4486,10.039,0
8073-3,699534EE3C50FB96C0A801E1,8.2157,7.6535,5.6492,5.396,5.1164
7939-7,EA62725A460108A5C0A80132,6.2454,7.6489,8.1436,9.2237,0
1314-9,1B215C653D7144ABC0A801E0,8.8974,7.6453,7.8966,10.2579,13.8599
6972-4,B0630C4A43CD4BBDC0A80132,7.3551,7.6431,6.6637,8.3055,10.5523
1591-2,648F587245F77148C0A80134,6.7216,7.6414,6.3327,7.679,0
440-2,1C8D07B241CCF399C0A80133,6.9001,7.6401,7.3432,9.4338,11.477
2878-1,D84871D852CEBA3CC0A86F98,7.0202,7.6399,0,0,0
4714-7,AADF543E3A133268C0A801E0,7.5622,7.6384,7.7927,7.9504,8.4972
6927-1,75E250B5397F58E7C0A80118,7.3258,7.6384,6.7142,6.5456,7.1974
4072-2,E4C621C93A1EEF61C0A801E0,7.434,7.6383,4.602,4.366,5.154
1015-14,6AA574F644491D50C0A80133,8.8534,7.633,13.1085,16.389,0
7765-10,4A2F2FC941CB32DAC0A80132,7.5507,7.6319,8.1798,9.6601,10.1425
4968-4,FA81318B397EE486C0A80119,7.0649,7.6315,6.6025,5.5127,8.6011
7598-1,DE70359240132E4BC0A80134,7.4345,7.6296,5.424,4.9281,6.4623
6111-4,6A1907573A1BEC95C0A80118,6.3159,7.6291,5.7009,5.5455,5.8608
4750-9,BE6E2E6B39E60A67C0A80119,7.6974,7.6256,5.9566,4.6606,4.4674
5824-14,C631524D459A4E55C0A80135,8.5008,7.6253,6.7906,6.9767,0
7077-1,39A3587439BD3636C0A801E1,8.8188,7.6235,5.3895,4.9031,4.3053
1777-10,41EC5D605304D61CC0A86F99,5.8292,7.6205,0,0,0
5076-2,3F1C520539DE22B9C0A80118,7.5357,7.6197,7.7577,7.9383,8.4012
6936-6,08AC17F84328B8ABC0A80134,8.0898,7.6148,5.8129,7.0015,10.6775
453-10,6FC22B6448225477C0A80134,6.2849,7.6123,8.4866,8.6144,0
6033-1,5CE0063F50FDBDC4C0A80146,7.5362,7.6122,7.766,7.6722,0
4920-2,B8CA2B0D3AF953EEC0A80118,7.6616,7.6108,5.5847,7.0717,6.2347
5157-2,30D312723A1C26BAC0A801E0,7.4948,7.6092,6.5235,6.4973,7.0994
5293-5,DBEC6C204608AA2FC0A80133,5.991,7.6055,8.6584,8.886,0
4826-1,E9DD6BA73A231424C0A80118,8.1381,7.6054,4.3432,3.9439,5.6058
5824-9,414853DE40C7323CC0A80133,6.801,7.6054,5.6125,6.5059,8.039
1884-1,CA60569247BDBA2CC0A80134,6.1809,7.6044,6.2111,7.7796,0
7774-2,7606430939A0EB12C0A801E0,7.4982,7.6026,7.3342,7.4823,7.8659
8240-4,8AA502A643D6A3E3C0A80132,8.2752,7.6015,6.7882,6.9099,9.7734
586-1,553C0DE73A29E92CC0A801E0,5.3944,7.6003,8.838,10.8998,11.7099
1100-27,8DAC62CA48B82203C0A80135,5.8628,7.5958,5.1681,5.4875,0
5246-7,529547B739D78A05C0A80119,12.7399,7.5925,6.057,4.8932,2.774
40-2,645A035D3FFD8BC3C0A80133,6.6567,7.5918,6.8779,11.364,9.2606
496-3,3A103C5641647DB6C0A80132,7.5159,7.5917,7.745,7.438,10.3164
6078-1,DFE159D73A1D4A13C0A801E0,4.2138,7.5912,3.8374,3.5044,4.629
3873-1,110131F2540DD2C2C0A86F98,7.1705,7.5883,0,0,0
1049-23,1F86027043D7F3CEC0A80134,7.508,7.5837,7.7369,7.8934,10.4729
1826-1,8CEC137B47315141C0A80133,6.8568,7.5792,7.5889,7.1118,0
1744-6,77BC589C46E36665C0A80132,6.1094,7.5776,7.7608,9.1091,0
7597-13,1FBA3C2B4B531803C0A80135,6.6265,7.572,6.9,9.136,0
226-4,EFCB1DA4523DAAD2C0A80132,4.8458,7.5671,0,0,0
5787-1,81DD4CE941F0C81FC0A80132,7.5024,7.5651,5.21,3.3104,11.7694
4950-2,FC775DE33A1314D9C0A801E1,7.4838,7.5593,7.712,7.868,8.2716
3670-6,5EA3025153BDF20FC0A86F98,6.7855,7.5525,0,0,0
6627-2,DB3D267D46DC429FC0A80132,7.0016,7.5481,8.2703,8.2836,0
8028-8,B90500EC446028F2C0A80133,7.4698,7.5451,7.6975,7.8533,0
8178-1,D182484545DDBDC5C0A80133,7.6064,7.5442,5.509,12.9185,0
4958-2,023C50AF397C35D7C0A80118,7.513,7.5404,6.0943,4.8182,7.3994
7761-1,F4B841D63992EF4BC0A801E1,6.8993,7.5385,5.505,7.8781,5.9734
261-14,AF5F68ED3BCA24EEC0A80119,4.7176,7.5378,7.2817,5.9507,12.3326
4812-4,530F424C3A2420C5C0A80118,8.2364,7.5338,5.7533,5.0408,5.6383
8038-2,507E649345FAE65DC0A80133,7.262,7.5316,6.9355,6.8612,0
985-6,8C51034D3B79911BC0A80118,6.311,7.5231,8.0407,14.3305,5.9452
6106-10,FB3911D948AD692FC0A80134,5.7252,7.5229,6.4118,6.626,0
1873-1,977E395C47A33C71C0A80135,5.9567,7.5216,5.9374,6.3821,0
2741-1,5D88026D522E92C0C0A80135,6.6356,7.5159,0,0,0
356-20,4E176399544A6B45C0A86F98,6.4374,7.5139,0,0,0
3055-2,B2DE4EB352EAACA1C0A86F9C,8.1494,7.5117,0,0,0
3322-1,A465657153388E75C0A86F99,5.8761,7.5096,0,0,0
7152-2,E886025A43F61D94C0A80134,6.9815,7.5056,7.5411,8.081,10.1332
5289-7,42E93D533A27FFFDC0A80118,6.627,7.5037,6.4159,8.0636,5.7031
1285-16,9AFE73EB440D46E4C0A80134,7.3763,7.4988,7.5538,8.2213,9.9923
1241-9,DBCC4AC941771210C0A80132,6.9878,7.4976,8.0443,8.3027,7.7668
91-1,A718207F39773BB6C0A801E1,5.5065,7.4965,6.4137,10.0507,7.3513
2344-6,59C30CA94EF02F8EC0A80134,6.4956,7.4846,10.6068,0,0
2682-2,5B6D13E951B5DC24C0A80134,7.3078,7.4785,0,0,0
1985-2,2EF535B64A734DC1C0A80134,7.7496,7.4742,6.999,8.7128,0
5020-4,A5EC3E8939EDF65BC0A80118,5.5947,7.4735,5.2377,5.1816,5.6686
2451-3,AE490D0F530F76A7C0A86F99,4.6766,7.4731,0,0,0
1602-2,429560EB45610B6FC0A80135,6.1386,7.4713,6.8583,5.9932,0
5560-1,1051522B39765708C0A801E1,8.0524,7.4658,3.895,2.8845,7.065
839-29,AF58010B5323164FC0A86F99,7.9125,7.4656,0,0,0
6245-12,FFA6687E46EA2E1CC0A80133,6.8396,7.4632,7.4151,8.4308,0
1548-1,786002AB44696B59C0A80134,6.789,7.4591,7.8303,8.1087,0
5505-7,005B21CF40C5A8FFC0A80133,7.1575,7.4577,12.9587,20.8426,14.8197
1100-29,24D0510C48BEB67CC0A80132,6.809,7.457,6.6329,7.5785,0
4978-4,351B74733A017826C0A80118,8.7439,7.4536,5.2878,4.4818,7.9394
1322-1,C01C16854363B4A0C0A80132,6.541,7.452,6.946,7.7039,10.8345
1825-2,8D63335F47A22396C0A80135,7.3762,7.4506,7.6011,7.7548,0
1764-5,92B6180D4761C1B4C0A80132,7.3429,7.45,7.4199,7.5832,0
780-11,A39670F04647AF64C0A80133,6.6112,7.4486,6.249,8.4823,0
5399-1,91D20FC53A20635DC0A80118,6.5421,7.4482,3.9068,2.2003,7.2923
2249-5,8A345BA352B31FBDC0A86F98,6.8651,7.4433,0,0,0
1027-2,AC253BCF3EBD89ABC0A80134,6.2821,7.439,13.0427,15.5396,14.7445
2183-1,DE91124E4C54D623C0A80132,6.666,7.4325,11.0769,10.4284,0
2249-7,4A1638E652B9D5E8C0A86F98,7.4572,7.4314,0,0,0
5048-2,011B401539768DF1C0A801E0,7.3555,7.4296,7.5797,7.7331,8.151
321-19,471B2D5E4BEF19A8C0A80135,7.3021,7.4275,7.8485,9.3946,0
964-3,9076371D418A9CF2C0A8013C,6.8048,7.4258,6.5616,5.9128,11.1069
1049-24,43841ED643DA404FC0A80133,7.3509,7.425,7.575,7.7282,10.3143
696-6,5D3F59BB423CAC3EC0A80133,6.8857,7.424,8.829,12.3267,10.6496
412-1,042746EC39EE1E90C0A80119,7.6769,7.4212,6.4423,7.3446,7.1885
817-11,758906693C9EA68BC0A801E0,6.9082,7.4185,6.2219,6.6616,12.2481
4984-2,24735A643B9676D4C0A80119,7.526,7.4184,5.6295,5.7597,5.4885
6986-1,E6781C783A3E77C2C0A80119,6.8769,7.4161,5.3378,4.8816,7.0972
6111-6,382B0ED03A37BC65C0A801E0,6.1688,7.4157,4.172,3.4357,8.4505
5201-4,C2345C4641FFDCE0C0A80133,6.5126,7.4126,8.8294,10.1955,11.2825
342-5,29CD35D352431EDBC0A80134,6.2748,7.4039,0,0,0
1340-5,A5C272F443F012F1C0A80132,6.697,7.4017,7.4323,7.9468,10.705
581-25,D10352C34640CA43C0A80134,7.032,7.4,6.8106,7.8497,0
780-6,30540BE6441515D2C0A80132,7.0007,7.3998,6.7131,7.4634,10.0891
1602-1,A5D7029844F210F9C0A80133,6.7826,7.3962,5.137,5.1844,0
6939-2,2AA6223D39BEEDA4C0A801E1,10.3961,7.3932,5.7675,4.3906,2.1483
8282-6,EC4E528A3D978559C0A80135,7.8075,7.3872,11.2468,15.993,19.1854
4736-4,4CD10CCB398FF439C0A801E0,6.8707,7.38,7.1776,7.594,6.1377
5474-3,75A50D833E032C23C0A80134,4.7435,7.3782,3.8405,3.0919,12.6467
5580-2,15BF08743B3F7C5AC0A80118,6.8608,7.3756,7.5197,10.3688,8.4226
5736-2,6232014D4730A80BC0A80135,7.0046,7.3749,6.8958,7.5424,0
4957-6,5DF4290243612C6BC0A80133,7.0897,7.3641,7.9022,8.0182,9.5552
7250-4,581F6FAF39DB4A7AC0A80119,7.2307,7.3606,6.4325,6.4811,9.5743
54-10,4F7067833ED0FC18C0A80134,7.105,7.3582,10.3471,14.7906,17.7026
1624-3,70D72EF75228D627C0A80135,7.1915,7.3564,0,0,0
5655-1,75B14E2647D19B4DC0A80132,6.1746,7.3552,6.7011,7.6775,0
1217-1,E0732CAA3CB1E624C0A80118,7.9921,7.3519,6.4857,6.2451,9.7737
1657-15,41CB10DA51F2927DC0A80132,6.6626,7.3509,0,0,0
262-9,36BE1AC24819B331C0A80135,6.2917,7.3481,9.2178,9.2835,0
1341-10,CBEB028143D81FCFC0A80134,5.9066,7.3471,10.139,13.6204,10.7057
4958-1,86B5118039776135C0A801E0,7.3359,7.3461,4.612,3.8859,5.2977
4708-2,5B0F3A8E3C627885C0A801E1,3.3431,7.3436,12.7442,5.5826,6.6631
5151-3,760D453F478D88B8C0A80133,6.9943,7.3434,7.0447,7.3314,0
4838-13,CC2C4DAF41C868F1C0A80134,8.1526,7.3418,6.8017,7.5417,11.016
5848-6,101046E139ED9FCAC0A80119,7.265,7.3382,7.4865,7.6379,8.0298
1036-8,FED83EF6429C97A4C0A80133,6.9946,7.3357,4.9944,5.9883,10.4887
1692-4,4F73595E4BE31EA8C0A80133,5.1594,7.3353,7.4988,12.232,0
4420-3,1A7F41364B9066F0C0A80132,5.5152,7.3329,9.1124,9.8932,0
7045-3,344621C93A1E7DE1C0A801E0,7.6764,7.3297,5.2524,4.4937,5.2464
6104-2,EE466E9C3A36A5BFC0A80118,7.0863,7.3288,3.6493,3.6971,6.9953
641-1,97CE1E293A3DB71EC0A801E0,6.6226,7.3274,4.8151,5.5648,5.3664
5392-1,812C2C4B3F5DDE43C0A80132,83.0471,7.3273,9.1776,13.3214,11.8894
7619-8,85F9173445F1F3BEC0A80134,5.5246,7.3265,6.0073,7.4926,0
5383-1,91690CCC39FF8F0BC0A80119,4.6354,7.3189,4.523,3.3352,3.7613
