"UPPER(SUBSTRING(fb_primarykey,3,24))","fund_id"
"84C947EC3DDF748DC0A80135","1136-8"
"6898651C3C3B41FEC0A801E1","1137-1"
"B62640E441D9875AC0A80132","1137-11"
"50C83CE44225EA68C0A80134","1137-13"
"E0F538063C179663C0A80118","1138-1"
"532057243C19911DC0A801E0","1139-2"
"FEE346AD3C1D20B7C0A801E1","1139-3"
"44F613563C1FD9A0C0A801E0","1139-4"
"402713563C20115CC0A801E0","1139-5"
"665C67403D6C5098C0A801E0","1139-7"
"ABD15B54464C6D0CC0A80132","114-14"
"FA6F51883C386B84C0A80119","114-7"
"5B5F6C1B42CE8637C0A80134","114-9"
"11C817E442DC68DDC0A80132","1140-1"
"EB6E3E363C1D6D47C0A801E0","1141-1"
"71E90FF83C1F6882C0A801E0","1142-1"
"7F4D61843CD0A926C0A801E0","1143-1"
"742B446A50F62A5BC0A80134","1143-2"
"77C3446A50F65AA0C0A80134","1143-3"
"7BDD733C493FC342C0A80132","1144-10"
"AA013C3A4C66AC83C0A80134","1144-12"
"ED7003F148604B6AC0A80135","1144-9"
"063C2C293C30AFD7C0A80119","1145-1"
"C231087D3C3B3F2FC0A801E0","1146-1"
"4AB207E642E1C94DC0A80132","1147-1"
"70F2143C4928D7D1C0A80133","1148-3"
"AFF4508C42E47E24C0A80133","1149-1"
"AFC14A1B43332626C0A80133","1149-10"
"F9F52ED348A289ECC0A80133","1149-11"
"DFCC045648BC7B7CC0A80134","1149-13"
"C5D41721492ADDABC0A80133","1149-14"
"4D2D1A2749396FD3C0A80132","1149-15"
"E5C221E342ECD172C0A80132","1149-3"
"ED34150C42ED33BBC0A80134","1149-4"
"36CE173842EE11D7C0A80132","1149-5"
"CD3D52D142FB8700C0A80133","1149-6"
"BD785991432320BEC0A80133","1149-7"
"EE4B12DC432BB0E2C0A80132","1149-8"
"DE7D592A432FAFE9C0A80134","1149-9"
"2FD431BF397C3A47C0A80119","115-1"
"D7782D5E42E488ADC0A80134","1150-1"
"FE1D350543CD9163C0A80133","1151-10"
"BFC51E024502A89CC0A80134","1151-11"
"7BFF143D531DC53EC0A86F99","1151-12"
"27AA0A68544F977EC0A86F98","1151-13"
"0B0A631B430B747EC0A80132","1151-6"
"9CD32465431327E4C0A80132","1151-7"
"7B6C2A5949871798C0A80135","1152-10"
"6B9E21CE3EE4C893C0A80132","1152-2"
"8D9F21CE3EE4CDDBC0A80132","1152-3"
"BAA231CD3C5E2705C0A80119","1152-5"
"A2100AFC447B01A9C0A80133","1152-9"
"966C57723EC4199EC0A80133","1153-1"
"D3632E96494DEAC3C0A80135","1153-10"
"0C3E4A5549714ECAC0A80132","1153-11"
"F95A0CEB4987F39DC0A80132","1153-12"
"431D56A04988C680C0A80135","1153-13"
"482A3D85499C536EC0A80134","1153-14"
"425660374E755E43C0A80132","1153-15"
"95D1239E3C40E4A3C0A80119","1153-2"
"CF8724943C434EF1C0A80119","1153-3"
"51F43E543C448EB4C0A801E1","1153-4"
"62DF4F213C4793D7C0A801E0","1153-5"
"703736B73C670834C0A801E1","1153-6"
"3B1F3CB33C704173C0A801E1","1153-7"
"83FD2B1E3CB23912C0A80118","1153-8"
"6CE8104E3CFC1107C0A801E0","1153-9"
"9CC055623C448E68C0A801E1","1154-1"
"69D60D0C3C45E0C1C0A80119","1154-2"
"A0785D2942E7C6C5C0A80132","1155-1"
"FBCF10A447B59696C0A80133","1155-3"
"56317355451F1963C0A80132","1156-1"
"FAAF5B42453963B4C0A80134","1156-2"
"943510F149D327E5C0A80134","1156-3"
"815C2B66401AAB74C0A80134","1157-1"
"9DB4032241E2F4EFC0A80134","1157-10"
"F0B7111E42728D2DC0A80133","1157-11"
"E2E870194283B136C0A80132","1157-13"
"F3B5152A447DAFCEC0A80132","1157-14"
"99B117D84E42B6D6C0A80134","1157-17"
"818A2B66401AACA4C0A80134","1157-2"
"4105144A414994E0C0A80133","1157-3"
"3AC22DDC3C48606AC0A801E0","1157-4"
"5AA02DDC3C487CBDC0A801E0","1157-5"
"9658644D3C4D7038C0A801E1","1157-6"
"43721FD33DBE9C05C0A80133","1157-8"
"460023BF3E0C8E75C0A80132","1157-9"
"834162423C487551C0A80118","1158-1"
"485720433CE3F569C0A801E1","1158-2"
"7D6A52813CF51508C0A80118","1158-3"
"EDF76C9B445FC64EC0A80133","1158-5"
"B93C1A3644D77A32C0A80134","1158-8"
"58013CBF45B11545C0A80135","1158-9"
"BA3B72C93FF6F106C0A80133","1159-2"
"45333664568D2998C0A86FA6","1159-27"
"19B067E157322F20C0A86FA6","1159-28"
"B55C68E35745E85FC0A86FA6","1159-29"
"AD5049A157616E46C0A86FA6","1159-30"
"07E021733C619AB9C0A80119","1159-6"
"DED8452A397C5280C0A80119","116-2"
"AFA8326B3B5E9F49C0A801E0","116-4"
"3CE11744495CA7D1C0A80133","116-5"
"4B8D3A273C48C462C0A801E0","1160-1"
"3C41426F48F9D8FCC0A80134","1160-2"
"7AC466B542EA668CC0A80134","1161-1"
"9B652A614601581AC0A80132","1161-5"
"4C76488748FF21CEC0A80133","1161-6"
"89F255F342EBEE9EC0A80132","1162-1"
"338266313F1E90F9C0A80133","1163-1"
"70EB5D5C3C4E11F9C0A80118","1164-1"
"2BB60E5F3C4FAE9BC0A801E0","1165-1"
"8F5B6A183C5015BFC0A801E0","1165-10"
"81386A183C500E77C0A801E0","1165-2"
"81506A183C500F5AC0A801E0","1165-3"
"81686A183C501026C0A801E0","1165-4"
"81726A183C5010D2C0A801E0","1165-5"
"81846A183C501192C0A801E0","1165-6"
"8EEE6A183C501249C0A801E0","1165-7"
"8EF86A183C5012BAC0A801E0","1165-8"
"8F026A183C5014D1C0A801E0","1165-9"
"4FA01E4442EDE27FC0A80133","1166-1"
"FE6959814E454FF3C0A80134","1167-11"
"596A6FC34F6AAE1FC0A80135","1167-12"
"F30204F7540F0849C0A86F98","1167-13"
"D9284FC642F6C7EEC0A80133","1167-2"
"F3944FC642F6CF65C0A80133","1167-5"
"902F26333F5C33A1C0A80134","1168-1"
"BFC422A9464B0E52C0A80134","1169-7"
"2C111EED3AB19DECC0A801E0","117-10"
"C4DB4CE83DCFDB51C0A80132","117-12"
"DF8C4CE83DCFDEEAC0A80132","117-14"
"E19563123E2EE687C0A80133","117-16"
"E31263123E2EE8FFC0A80133","117-17"
"E3C363123E2EEB31C0A80133","117-18"
"E52863123E2EED08C0A80133","117-19"
"59425C2B398F4E2AC0A801E0","117-2"
"903E2B8D3990A57CC0A80118","117-3"
"031208BA39934A2EC0A801E0","117-4"
"738F5DC63C55A258C0A801E0","1170-1"
"917D6B854749157BC0A80133","1171-15"
"7DCD2A4B56321ACDC0A86FA6","1171-45"
"A54C2A5656321E51C0A86FA6","1171-46"
"33A849ED5633AF9DC0A86FA6","1171-47"
"0FEB55163C587059C0A80118","1172-1"
"B1D26DC33CFADFE8C0A801E1","1172-2"
"068F74C63D0022D7C0A801E0","1172-3"
"AEC91F203C5AA934C0A801E0","1173-1"
"B60D23323F50EBD4C0A80134","1174-1"
"6CEA02B84DA2EA24C0A80135","1174-10"
"818402B84DA2EB74C0A80135","1174-11"
"A95802B84DA2EE20C0A80135","1174-12"
"99223C103C6E8242C0A801E1","1174-2"
"5FBF567E3C7E9BA4C0A801E0","1174-3"
"B22C71E83C8A00C3C0A801E0","1174-4"
"B73371E83C8A1730C0A801E0","1174-5"
"E32C174B3CA4BCDCC0A80118","1174-6"
"D72748DD3CAF3883C0A80119","1174-7"
"11FA321D3E594F77C0A80132","1174-8"
"61C4613A4B75638DC0A80133","1174-9"
"DD934CA443632FD4C0A80133","1175-1"
"BF5E69333C65CAADC0A80118","1176-1"
"7E336D9D3C66E6A2C0A801E0","1176-2"
"400324903C64FF67C0A80119","1177-1"
"2565011A3D281DE2C0A80119","1177-2"
"FCFF015442F81C64C0A80132","1178-1"
"7E2564A43C669D82C0A80119","1179-1"
"D01D326B42BAABFDC0A80132","1179-10"
"F7D0057442EA19B3C0A80132","1179-11"
"1DC348513C98CFC5C0A80118","1179-2"
"ED014E073CA1FA72C0A80119","1179-3"
"DB3F2CAA3CB1D7AAC0A80118","1179-4"
"EC372C8E3CC2FAD9C0A801E1","1179-5"
"6DD171CC3CC33B3DC0A80119","1179-6"
"74E871CC3CC33FABC0A80119","1179-7"
"6FED49463CE39D8BC0A801E1","1179-8"
"71FB49463CE39DF5C0A801E1","1179-9"
"24CD18BB397C9706C0A80118","118-1"
"F3B83EF442696546C0A80134","118-2"
"C7E7410B42F6A839C0A80132","1180-1"
"735F53C6469A3B98C0A80134","1180-2"
"39370CA23FB349F1C0A80134","1181-1"
"63B201F23C68550CC0A801E0","1182-1"
"0CA8350F3C854138C0A80119","1182-2"
"D1D54CFD3D504E07C0A801E0","1182-3"
"4C0F6EBC3C6B379EC0A80119","1183-1"
"905F0D4B3C6C24E3C0A801E0","1185-1"
"AC6659673E31C024C0A80134","1185-10"
"172614CC3E3A6CC4C0A80133","1185-11"
"9E785A7C3C71AF11C0A80118","1185-2"
"2F323DB13DDBA14EC0A80132","1185-4"
"D6F26DEB3E00D252C0A80134","1185-5"
"4A575AD93E10643BC0A80135","1185-7"
"9BE0678C3E281574C0A80132","1185-8"
"E39910503E301823C0A80132","1185-9"
"927F2CB742F7A736C0A80133","1186-1"
"0B393F703C6DDE01C0A801E1","1187-1"
"33121E0E3C6F2DABC0A801E0","1187-2"
"074612E14AFE3B43C0A80135","1187-3"
"8B501C9A42FA1088C0A80133","1188-1"
"27DE23B9447DA4CCC0A80134","1188-2"
"099341C13C7BFB56C0A80118","1189-1"
"6EA903963B775050C0A80119","119-10"
"8C582CA34B2FAC8EC0A80133","119-11"
"31A401C93F4245E2C0A80134","1190-1"
"535816183DAAD5ABC0A80134","1190-10"
"4BE1679141F7B5D7C0A80134","1190-11"
"C6DB318B453D848BC0A80132","1190-12"
"BDBD52474FA72808C0A80135","1190-13"
"DCAC04AC3C8183A4C0A80118","1190-2"
"81AF14B13C869CB5C0A80118","1190-3"
"81B114B13C869CDAC0A80118","1190-4"
"A0DA14BC3C8E84B9C0A801E1","1190-5"
"849115933D069566C0A801E0","1190-7"
"80121FDC3D0FAA6CC0A80118","1190-8"
"27F501E63D9798AEC0A80132","1190-9"
"D4835EEF3C7F7FF4C0A801E1","1191-1"
"B7CC517F3D2EA6DFC0A801E0","1191-2"
"ECC767563C80153EC0A80118","1192-1"
"F09B67563C801844C0A80118","1192-2"
"8B4E2A2F3C8018E3C0A801E0","1192-3"
"63E24D9B3C84D4AEC0A80119","1192-4"
"4B4F3BBC3C976B78C0A80118","1192-5"
"6A3C016F42FDFACDC0A80132","1193-1"
"0B191D1B3C8597BAC0A801E1","1194-1"
"F119458D3D763E71C0A80118","1195-2"
"58846F9243001A0EC0A80132","1196-1"
"7C2118D94425414AC0A80132","1196-2"
"56BF101C4300C5E9C0A80132","1197-1"
"1CFD6A1C4302F483C0A80133","1198-2"
"94A3635E3C8E86FEC0A80118","1199-1"
"215A2215397CAE6DC0A80118","120-1"
"64C031623D53C9EEC0A80118","120-10"
"BB58010E4E4CE6B8C0A80135","120-14"
"229C2215397CAF61C0A80118","120-2"
"235E2215397CB051C0A80118","120-3"
"78B80EC341518816C0A80132","120-9"
"7AD665664C751516C0A80135","1200-10"
"7B1A65664C7515D5C0A80135","1200-11"
"7B7665664C7516CAC0A80135","1200-12"
"7BF065664C75186BC0A80135","1200-13"
"F40207DE4EF0A2FAC0A80135","1200-14"
"043B07DE4EF0A379C0A80135","1200-15"
"048D07DE4EF0A3C2C0A80135","1200-16"
"5B955EA85385E638C0A86F98","1200-17"
"AA4D62B648997904C0A80132","1200-5"
"05B41C7E489C1B5FC0A80133","1200-6"
"798765664C751253C0A80135","1200-8"
"7A9B65664C75143CC0A80135","1200-9"
"B4FE4AD03E15F761C0A80135","1201-2"
"FA2236D43EE8C58CC0A80133","1202-1"
"15F53DA53C93A650C0A801E1","1202-3"
"B3C668A43C9977E4C0A801E1","1202-4"
"B8FA5B6F3CC09916C0A80118","1202-5"
"62ED514E3CD83191C0A801E1","1202-6"
"CE7D3EB03D5139FAC0A80118","1202-7"
"BAE404953E9D6419C0A80132","1202-8"
"6BB473B649D9F6A7C0A80135","1203-6"
"027F623C3CAC1243C0A80119","1204-3"
"C8D804724305F193C0A80132","1205-1"
"0BB055024C3CC9FCC0A80133","1205-2"
"11BC19513C9372DDC0A801E0","1206-1"
"11C019513C93740FC0A801E0","1206-2"
"C6843CE4422606E0C0A80134","1206-3"
"74DC05D74B2171D9C0A80133","1206-4"
"8904346254C67D6AC0A86F98","1206-5"
"32B443DA403EB37DC0A80134","1208-1"
"27C253EA3C968526C0A801E0","1208-2"
"C9334B324307C27AC0A80134","1209-1"
"BCD16438397E0D69C0A80119","121-1"
"0CED115439917A26C0A801E1","121-2"
"35E06097430A8A5BC0A80132","1210-1"
"52A6BF00829473B0819D3F55","1210-2"
"F20F1E194E3AF1B2C0A80135","1210-3"
"6FEB587E3CA0E9BFC0A80118","1211-1"
"6D7D55B043431F73C0A80132","1211-2"
"488558883CA127BFC0A80118","1212-1"
"399571A955231A94C0A86FA6","1212-2"
"2D2233D4440EB3B2C0A80134","1213-2"
"FE032BA447D048C2C0A80135","1213-29"
"F22566593CA3D6C6C0A80118","1214-1"
"E3112541454D3527C0A80135","1215-16"
"62CE58984550CF04C0A80133","1215-18"
"BEE10CF0509B3F87C0A80135","1215-26"
"AF1228EF509B4683C0A80132","1215-27"
"0F194635430F1D75C0A80133","1216-1"
"E0732CAA3CB1E624C0A80118","1217-1"
"90B3461C3CD6C44CC0A80118","1217-2"
"C80A0D623CAEB0E3C0A801E1","1218-7"
"C5400DD33CD4DE74C0A801E1","1218-8"
"9F1B4BD73D799AD5C0A80119","1218-9"
"6EC354713F90A9F8C0A80132","1219-1"
"BDED26D13CAD1137C0A801E1","1219-2"
"8F1025573CAF60BAC0A801E0","1219-3"
"FD9010993CB0B097C0A80119","1219-4"
"1E581E8F3CB10E9FC0A801E0","1219-5"
"3D4304EB3D111DF0C0A80118","1219-6"
"B4B528A340626BCEFFFFFFFF","122-1"
"7C591A644137BFD0C0A80133","122-2"
"EBE36D1042E52DB4C0A80132","122-5"
"96D8357543DEB4FBC0A80133","122-6"
"617F17F03CADCFD0C0A801E0","1220-1"
"CEF71788443D19B5C0A80133","1221-1"
"120034663DCB28FDC0A80134","1222-10"
"CB5500D23DD1D780C0A80132","1222-12"
"EB222C583E3DD354C0A80133","1222-13"
"52DE18033E66C617C0A80134","1222-14"
"74C15DE43E9DB6E4C0A80134","1222-15"
"56C36D953CB3534EC0A801E0","1222-3"
"834A6B743D35911BC0A80118","1222-6"
"B0D945C83D3736FDC0A80118","1222-7"
"B2E567FF3DCAA282C0A80135","1222-9"
"2DB261B44328E421C0A80134","1223-1"
"96A84584432A3646C0A80134","1223-2"
"F2122CF440CDA93FC0A80134","1224-1"
"3AD203A13CB5F608C0A801E0","1224-2"
"F17B5CC354F8C975C0A86FA6","1224-3"
"45146D75405A3A65C0A80134","1225-1"
"3E405B364C24C6F2C0A80135","1225-10"
"502C08564C48E1AAC0A80132","1225-11"
"45226D75405A3B10C0A80134","1225-2"
"48AE2DDC41B777BCC0A80133","1225-3"
"4704638341B9B086C0A80134","1225-5"
"727C3C2241CADF57C0A80133","1225-6"
"694363D03CB61FD5C0A80118","1225-7"
"4CE704F14B2F8BCDC0A80135","1225-9"
"36073F9D3D3CF092C0A801E0","1226-4"
"A1484D863D8F3077C0A80132","1226-7"
"F90E2703541DD9C1C0A86F98","1227-11"
"6F0F2703541DFA04C0A86F98","1227-12"
"80802703541E0370C0A86F98","1227-13"
"C4131C233CBE2138C0A801E0","1228-1"
"74442FC93CCC4854C0A80118","1229-1"
"CB3C62E13CEC4C07C0A80118","1229-2"
"EA586F103E389209C0A80133","1229-3"
"031E41163EA75911C0A80132","1229-4"
"FE8666C243E94AD3C0A80133","1229-5"
"1ED0157954054C10C0A86F98","123-11"
"22F1157954054C6DC0A86F98","123-12"
"22F3157954054C9FC0A86F98","123-13"
"22F5157954054CCEC0A86F98","123-14"
"22F7157954054CFAC0A86F98","123-15"
"22F9157954054D48C0A86F98","123-16"
"3C7B3AA9431DDDBFC0A80134","1230-1"
"7F7B0DAC3EB7EA61C0A80132","1231-1"
"4A986C733EDB6C7EC0A80134","1231-2"
"2A136EF03FCF644AC0A80132","1231-3"
"C75F559F3CCD5FD6C0A801E1","1231-4"
"A7A057633DEFCCAEC0A80133","1231-5"
"15B035643E5CEA46C0A80132","1231-6"
"14F208013E637691C0A80133","1231-7"
"786A0F5543BBD24EC0A80134","1231-8"
"222F7264453A7732C0A80134","1231-9"
"D554031E431F0778C0A80134","1232-1"
"1CAB031E431F10F4C0A80134","1233-1"
"487769A143C86C68C0A80133","1233-2"
"636A2EEA43CEE3C5C0A80134","1233-3"
"96F056153F8B6586C0A80132","1235-1"
"1135749247AD1BFAC0A80133","1235-10"
"0AAF39C749179B3DC0A80134","1235-11"
"75256857491C91C7C0A80132","1235-12"
"C49D334B4A5B4809C0A80133","1235-13"
"CBA7033B4B66273CC0A80133","1235-14"
"E6B75FED40FD5478C0A80132","1235-2"
"DEF55B8A40FDC979C0A80132","1235-3"
"468D3C973CD30384C0A801E0","1235-4"
"21F111613CD44C76C0A801E1","1235-5"
"ACE9387E3D345AE3C0A801E0","1235-6"
"496B6EC43EA963E3C0A80133","1235-7"
"E1C6494745C003E0C0A80134","1235-9"
"F96722B23F8DACADC0A80132","1236-1"
"002E73BA41A9F3D9C0A80133","1236-10"
"F8D21DCA3CD6C4B3C0A801E0","1236-13"
"B08852A53CE14368C0A80118","1236-14"
"D3B9441A3DE7C7C9C0A80132","1236-16"
"FD5C586648CF565BC0A80133","1236-19"
"3B560AA63F954BF4C0A80133","1236-2"
"3BF1586648CF59C3C0A80133","1236-20"
"BEC90F6D48CF71B6C0A80133","1236-21"
"24A6182A490811E5C0A80134","1236-22"
"31FC0A10406C01FEFFFFFFFF","1236-3"
"F5F02E25409BEB3BC0A80133","1236-7"
"F77A73BA41A9F33FC0A80133","1236-9"
"E3DB560B3CD914E3C0A80119","1237-1"
"C15F3E54444A3458C0A80133","1237-2"
"90F971393CD99117C0A80118","1238-2"
"FC44264B4812BA9AC0A80135","1238-4"
"29CA5F5E43262200C0A80132","1239-1"
"BFCD5E0E4337E8CCC0A80132","1239-2"
"32CB1A4A43BA6F38C0A80133","1239-3"
"91E470E543BA994FC0A80132","1239-4"
"D53B3E4943CFFA3CC0A80132","1239-5"
"395A737347E03E7FC0A80133","1239-6"
"F6AD26FB4CF6B4CEC0A80132","1239-7"
"A5DA4F86561C015AC0A86FA6","1239-8"
"410701053BB9D592C0A80118","124-7"
"333A31343D416201C0A80119","124-8"
"9CEA41174326CD29C0A80134","1240-1"
"1563740248C6B70BC0A80132","1240-10"
"D1E113B2494A9F07C0A80132","1240-11"
"BCB846C64A4CC20AC0A80134","1240-12"
"C02941174326D408C0A80134","1240-2"
"8BB9641444C61FD5C0A80132","1240-5"
"6AFF029E45B788CCC0A80133","1240-6"
"4D963FA245D48D53C0A80133","1240-7"
"0F60128046519259C0A80135","1240-8"
"3C293A5D489B2A78C0A80134","1240-9"
"FAE873953FA941B5C0A80133","1241-1"
"E0F96A094191846AC0A80134","1241-10"
"F748422541B51D83C0A80134","1241-11"
"826A21C63CE53B78C0A801E0","1241-13"
"9FD601253D00D73DC0A801E0","1241-14"
"A06972C93D0F4F12C0A801E1","1241-15"
"0F831FC840DB5E40C0A80133","1241-2"
"3C9F1394411AD3C1C0A80133","1241-3"
"77661394411ADBC1C0A80133","1241-4"
"1E115AB741201268C0A80134","1241-5"
"2524018241211D4FC0A80134","1241-6"
"73774AC941770168C0A80132","1241-7"
"C4114AC941770D75C0A80132","1241-8"
"DBCC4AC941771210C0A80132","1241-9"
"F7C151AF417DCF04C0A80133","1242-1"
"46BD20433CE40F9FC0A801E1","1242-2"
"E690457E3D0FD0AFC0A801E1","1242-3"
"F60E2BB43D38178FC0A80119","1242-4"
"4CBE351A3D93AF74C0A80134","1242-5"
"16DD5CF64D95FF1EC0A80134","1243-11"
"8E0816E9532251FDC0A86F99","1243-12"
"C19564745480B0FDC0A86F98","1243-13"
"50A257343CEA82F0C0A801E1","1243-2"
"5D2F01353D1C74A8C0A80118","1243-3"
"A4B504F749B563CCC0A80133","1243-4"
"5BED4A5A4B8EA8FAC0A80135","1243-5"
"6F8A4A5A4B8EBE2EC0A80135","1243-6"
"8A4E4A5A4B8EBFD8C0A80135","1243-7"
"242F64FD4B8FD98EC0A80133","1243-8"
"FED502DC4D2C53A9C0A80133","1243-9"
"3600034B40521CD6C0A80133","1244-1"
"85B13E143CEE7040C0A80119","1244-10"
"A3A52A183DE95EA0C0A80132","1244-11"
"261A3494421AD347C0A80133","1244-12"
"117B043042AF2A81C0A80133","1244-15"
"871C10C042B086ACC0A80132","1244-16"
"622A700942B2F648C0A80133","1244-17"
"ED8F4D0F42E7D631C0A80133","1244-18"
"1F284D8D4399FFA3C0A80132","1244-19"
"09BD42A23FC914C6C0A80134","1244-2"
"75A0138E44B6EEEBC0A80134","1244-20"
"8AF452A9476DC706C0A80133","1244-21"
"E64B39945609C1E3C0A86FA6","1244-22"
"5546032241A2367EC0A80134","1244-3"
"81863F5E3CED9827C0A80119","1244-5"
"86FB3E143CEE5D8EC0A80119","1244-6"
"CF9C749A3CED1171C0A801E1","1245-1"
"CB0946F0428C8D48C0A80133","1245-2"
"BA7E03024F06A057C0A80133","1245-3"
"1CA228C53E2EFEB1C0A80135","1246-1"
"2B94108140A54180C0A80132","1247-1"
"1B44642D41D4382DC0A80132","1247-2"
"0A4701783D34DE88C0A80118","1247-4"
"82E0424A3E467F79C0A80133","1247-5"
"5C8D1C5C3EEF64E8C0A80134","1248-1"
"147904E63CFD7947C0A80118","1248-2"
"D36519283D57F671C0A80119","1248-3"
"E1D719283D57F7BCC0A80119","1248-4"
"7A6A18983E2D6BFAC0A80134","1248-5"
"DA5A1C1B433F037AC0A80132","1249-1"
"8D3DB6E0C4E6452CC8DFCB8B","1249-2"
"ABA530DE397FFBE1C0A80119","125-1"
"31BB250D3F1C12DFC0A80132","1250-1"
"4F0D2917432EDCEEC0A80132","1251-1"
"B43D02B33EB67B27C0A80132","1252-1"
"94860F7B3D2F8129C0A80119","1252-4"
"D6C670483D5143CDC0A801E0","1252-5"
"884C42283D6657C1C0A801E0","1252-6"
"0F59095B48F6B5AEC0A80134","1252-9"
"8D826A343F25DAC6C0A80132","1253-1"
"D6E455CA417583CDC0A80133","1253-10"
"148B69AA418293A4C0A80133","1253-11"
"294E13AE4198EE2DC0A80132","1253-13"
"63C757A5419E32A8C0A80133","1253-14"
"289F4AD63D19B7BFC0A80119","1253-17"
"82F9116E3D8622D0C0A801E2","1253-18"
"8A7221DD3D908B0BC0A80135","1253-19"
"70683AD73F7052F8C0A80132","1253-2"
"5BC164375352B35FC0A86F99","1253-20"
"8A472ABC3FDF0E9CC0A80132","1253-3"
"A38A73264071B05DFFFFFFFF","1253-4"
"7D4A644A40296526C0A80133","1253-6"
"F098033840F6B3E7C0A80132","1253-7"
"494F031D41066B04C0A80132","1253-8"
"88E111753F473D68C0A80132","1254-1"
"8C67178C429F2FDCC0A80134","1254-12"
"7A22554D430EE646C0A80133","1254-13"
"ED22186593A751A34A89184A","1254-14"
"8324191B57FF68D3C0A86FA6","1254-15"
"EFCD3A384005727CC0A80134","1254-2"
"12AB6FEF3D04EEC6C0A80118","1254-3"
"2E566FEF3D04F313C0A80118","1254-4"
"11F715F43D05AA6CC0A80119","1254-5"
"120F15F43D05AD50C0A80119","1254-6"
"E54A6F8B3D05B1DDC0A80119","1254-7"
"508A198B3D21AD98C0A80118","1254-8"
"865C66D13F6106CDC0A80132","1255-1"
"8C2B595D3D078393C0A801E0","1255-2"
"0A6367663D0791E7C0A801E2","1256-1"
"15C972B74330F86BC0A80132","1257-1"
"EFD732EE433BA8A5C0A80133","1257-2"
"AC675A8747565032C0A80134","1257-3"
"E2400A163D10033DC0A80118","1258-1"
"3F090A163D1057BFC0A80118","1258-2"
"A29929A63D233460C0A801E2","1258-3"
"9EB157CA3D329850C0A80119","1258-4"
"475D58243D38C3EDC0A80118","1258-5"
"B5021D133EC4FD49C0A80134","1259-1"
"93E73F704315BF69C0A80134","1259-10"
"33F4078D454BB0E9C0A80132","1259-11"
"597B61CF481A1B47C0A80135","1259-12"
"80F912F3482205B7C0A80133","1259-13"
"376872714EDFD24EC0A80135","1259-14"
"BFFB1A0953C5386CC0A86F98","1259-15"
"A2FD138B55E6CE08C0A86FA6","1259-16"
"23D21D303ECE3F84C0A80132","1259-2"
"A57E5F2F3F0BB671C0A80133","1259-3"
"A5ED158840607B85FFFFFFFF","1259-4"
"457603AA3FCE09ABC0A80134","1259-5"
"FBBE0AF33D107EB6C0A80118","1259-6"
"D4AD53763D3C4D08C0A80119","1259-7"
"F37814E13E254751C0A80134","1259-8"
"66D31C783A3EC2BBC0A80119","126-10"
"754B72993981F5B0C0A80118","126-3"
"228C60BB39875F61C0A80118","126-7"
"7BB7251C3A247254C0A801E1","126-9"
"A2F90125433692F8C0A80132","1260-1"
"E43820D24749CB63C0A80135","1260-11"
"EF101EDA49CA0A33C0A80133","1260-12"
"04601EDA49CA0C4DC0A80133","1260-13"
"FE0C48114C94E9AAC0A80132","1260-14"
"8B9069784D3DF4C3C0A80135","1260-15"
"9E5F2B114DBD6CC5C0A80133","1260-16"
"058512E04337BBFBC0A80133","1260-2"
"FBBD3FAD438ADC29C0A80133","1260-3"
"EF19164C439AF701C0A80134","1260-4"
"BAC910BA439C3B1EC0A80132","1260-5"
"B6DF30484415569BC0A80133","1260-6"
"0534709C449A4A18C0A80134","1260-7"
"1B2E5D3F460645CCC0A80135","1260-8"
"DCE004153D1780AFC0A801E0","1261-1"
"747053FE45B1B5F1C0A80135","1261-2"
"C4AA599E4024FBD7C0A80133","1262-1"
"FB563FB13D2ED95CC0A801E2","1262-10"
"40440E923D36DBB9C0A801E0","1262-11"
"6811726743E61A57C0A80132","1262-12"
"D224043C3D1DBAECC0A801E0","1262-3"
"D343043C3D1DBD7FC0A801E0","1262-4"
"E37E043C3D1DC1DCC0A801E0","1262-5"
"C0B06DFF3D219257C0A801E0","1262-6"
"C09E65883D2C0153C0A80118","1262-7"
"C19465883D2C0361C0A80118","1262-8"
"7DFE1F073D2D99BDC0A801E0","1262-9"
"686673103D22FD1AC0A80119","1263-1"
"24C0324B556DB3D2C0A86FA6","1264-5"
"AC5257C23E1EF061C0A80135","1265-1"
"D8CB1A07433AE699C0A80134","1266-1"
"79441B543D81FD8AC0A80119","1267-2"
"38FB5E4142765284C0A80134","1267-3"
"F7B7423E472B4467C0A80134","1267-4"
"98B617294CE170E0C0A80135","1267-5"
"184566E741C09CFCC0A80132","1268-1"
"1A824B523D2F04D8C0A80118","1268-3"
"35760A483D6B8647C0A801E2","1268-6"
"908B1AA34221528CC0A80133","1268-8"
"F73C3E7A3D30186AC0A801E2","1269-2"
"C49A025E3E9159E9C0A80132","1269-3"
"CA5A2AC942A59ABDC0A80134","127-12"
"8AD904FC47852DAAC0A80133","127-16"
"59D231D1478E27B6C0A80132","127-17"
"7A98376947B31A58C0A80135","127-19"
"6A712070480F34ABC0A80135","127-21"
"92C437A7480F6981C0A80132","127-22"
"01290B15491AF338C0A80133","127-23"
"45114E474ABA21C4C0A80134","127-25"
"F1303C334B608B76C0A80132","127-26"
"F7A001F84B74301CC0A80134","127-27"
"8EF802D84C3724E4C0A80132","127-28"
"E64E00DF4CB465FAC0A80132","127-29"
"4D7D6CD0425E6681C0A80133","127-8"
"B3E824023D30432DC0A80118","1270-1"
"C1E542D042091D77C0A80133","1270-10"
