FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
3EE73AB93BA761D3C0A801E1,3ED53AB93BA76044C0A801E1,07/31/2015,4.7027,7.0245,8.2112,9.0511,9.5946,,4.9017,4.9017,5.299
FB9C48513979C975C0A801E0,9B883AE73979B54AC0A801E0,07/31/2015,8.2087,11.7493,9.3134,13.7386,14.5459,9.8193,8.8128,8.8128,9.6399
B68334A53A450B07C0A801E0,9B883AE73979B54AC0A801E0,07/31/2015,10.2438,11.6092,9.3018,15.0628,15.2699,,10.8982,10.8982,11.2447
16484A4E4B437624C0A80146,2B3032873BA7BA79C0A80118,07/31/2015,27.0326,25.3734,23.6871,33.1164,,,27.5357,27.5357,26.7787
B1B355CE4D2D98ADC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.0506,9.1415,9.3262,9.5149,10.003,,9.0583,9.0583,9.1033
FD6C31B64E27AC3FC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.605,9.7015,9.8975,,,,9.6132,9.6132,9.6609
EE9561A84E27CBBBC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.605,9.7015,9.8975,,,,9.6132,9.6132,9.6609
F60612004EB1FF5AC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,18.8211,9.1183,10.9184,,,,13.3449,13.3449,11.5681
CDD8153D4EB2023DC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,16.8309,14.344,11.8939,,,,16.4572,16.4572,17.0049
CAD16E01514C7D8CC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.7669,9.865,,,,,9.7752,9.7752,9.8238
BC1B4936517637F5C0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.3651,9.4593,9.6504,9.8456,,,9.3731,9.3731,9.4197
4D514EEF5179EBB0C0A80146,2B3032873BA7BA79C0A80118,07/31/2015,9.3651,9.4593,9.6504,9.8456,,,9.3731,9.3731,9.4197
56355F7A51816E6AC0A80146,2B3032873BA7BA79C0A80118,07/31/2015,37.6358,30.3544,20.3635,14.6672,,,36.4912,36.4912,32.3192
9F94435251826882C0A80146,2B3032873BA7BA79C0A80118,07/31/2015,71.2121,30.5156,20.11,14.5192,,,66.1527,66.1527,32.5801
B7C86EDC51845648C0A80146,2B3032873BA7BA79C0A80118,07/31/2015,71.2121,30.5156,20.11,14.5192,,,66.1527,66.1527,32.5801
